_id,id,date,cases,deaths,name_fr,name_en
1,AD,2020-03-03,1.0,0.0,Andorre,Andorra
2,AD,2020-03-14,1.0,0.0,Andorre,Andorra
3,AD,2020-03-16,3.0,0.0,Andorre,Andorra
4,AD,2020-03-17,9.0,0.0,Andorre,Andorra
6,AD,2020-03-19,39.0,0.0,Andorre,Andorra
7,AD,2020-03-20,22.0,0.0,Andorre,Andorra
8,AD,2020-03-21,0.0,0.0,Andorre,Andorra
9,AD,2020-03-22,13.0,0.0,Andorre,Andorra
10,AD,2020-03-23,25.0,0.0,Andorre,Andorra
11,AD,2020-03-24,20.0,0.0,Andorre,Andorra
12,AD,2020-03-25,31.0,0.0,Andorre,Andorra
13,AD,2020-03-26,24.0,0.0,Andorre,Andorra
14,AD,2020-03-27,36.0,3.0,Andorre,Andorra
15,AD,2020-03-28,43.0,0.0,Andorre,Andorra
16,AD,2020-03-29,41.0,1.0,Andorre,Andorra
17,AD,2020-03-30,26.0,2.0,Andorre,Andorra
18,AD,2020-03-31,36.0,2.0,Andorre,Andorra
19,AD,2020-04-01,6.0,4.0,Andorre,Andorra
20,AD,2020-04-02,14.0,2.0,Andorre,Andorra
21,AD,2020-04-03,38.0,1.0,Andorre,Andorra
22,AD,2020-04-04,11.0,1.0,Andorre,Andorra
23,AD,2020-04-05,27.0,1.0,Andorre,Andorra
24,AD,2020-04-06,35.0,1.0,Andorre,Andorra
25,AD,2020-04-07,25.0,3.0,Andorre,Andorra
26,AD,2020-04-08,19.0,1.0,Andorre,Andorra
27,AD,2020-04-09,19.0,1.0,Andorre,Andorra
28,AD,2020-04-10,19.0,2.0,Andorre,Andorra
29,AD,2020-04-11,18.0,1.0,Andorre,Andorra
30,AD,2020-04-12,21.0,2.0,Andorre,Andorra
31,AD,2020-04-13,16.0,1.0,Andorre,Andorra
32,AD,2020-04-14,8.0,0.0,Andorre,Andorra
33,AD,2020-04-15,13.0,2.0,Andorre,Andorra
34,AD,2020-04-16,14.0,2.0,Andorre,Andorra
35,AD,2020-04-17,9.0,0.0,Andorre,Andorra
36,AD,2020-04-18,14.0,2.0,Andorre,Andorra
37,AD,2020-04-19,8.0,0.0,Andorre,Andorra
38,AD,2020-04-20,9.0,1.0,Andorre,Andorra
39,AD,2020-04-21,4.0,0.0,Andorre,Andorra
40,AD,2020-04-22,0.0,1.0,Andorre,Andorra
41,AD,2020-04-23,6.0,0.0,Andorre,Andorra
42,AD,2020-04-24,1.0,0.0,Andorre,Andorra
43,AD,2020-04-25,7.0,3.0,Andorre,Andorra
44,AD,2020-04-26,2.0,0.0,Andorre,Andorra
45,AD,2020-04-27,7.0,0.0,Andorre,Andorra
46,AD,2020-04-28,3.0,0.0,Andorre,Andorra
47,AD,2020-04-29,0.0,1.0,Andorre,Andorra
48,AD,2020-04-30,0.0,1.0,Andorre,Andorra
49,AD,2020-05-01,2.0,0.0,Andorre,Andorra
50,AD,2020-05-02,1.0,1.0,Andorre,Andorra
51,AD,2020-05-03,1.0,1.0,Andorre,Andorra
52,AD,2020-05-04,1.0,1.0,Andorre,Andorra
53,AD,2020-05-05,2.0,0.0,Andorre,Andorra
54,AD,2020-05-06,1.0,1.0,Andorre,Andorra
55,AD,2020-05-07,0.0,0.0,Andorre,Andorra
56,AD,2020-05-08,1.0,1.0,Andorre,Andorra
57,AD,2020-05-09,0.0,0.0,Andorre,Andorra
58,AD,2020-05-10,2.0,1.0,Andorre,Andorra
59,AD,2020-05-11,1.0,0.0,Andorre,Andorra
60,AD,2020-05-12,1.0,0.0,Andorre,Andorra
61,AD,2020-05-13,2.0,0.0,Andorre,Andorra
62,AD,2020-05-14,2.0,1.0,Andorre,Andorra
63,AD,2020-05-15,1.0,0.0,Andorre,Andorra
64,AD,2020-05-16,0.0,0.0,Andorre,Andorra
65,AD,2020-05-17,0.0,2.0,Andorre,Andorra
66,AD,2020-05-18,0.0,0.0,Andorre,Andorra
67,AD,2020-05-19,0.0,0.0,Andorre,Andorra
68,AD,2020-05-20,0.0,0.0,Andorre,Andorra
69,AD,2020-05-21,1.0,0.0,Andorre,Andorra
70,AD,2020-05-22,0.0,0.0,Andorre,Andorra
71,AD,2020-05-23,0.0,0.0,Andorre,Andorra
72,AD,2020-05-24,0.0,0.0,Andorre,Andorra
73,AD,2020-05-25,1.0,0.0,Andorre,Andorra
74,AD,2020-05-26,0.0,0.0,Andorre,Andorra
75,AD,2020-05-27,0.0,0.0,Andorre,Andorra
76,AD,2020-05-28,0.0,0.0,Andorre,Andorra
77,AD,2020-05-29,0.0,0.0,Andorre,Andorra
78,AD,2020-05-30,1.0,0.0,Andorre,Andorra
79,AD,2020-05-31,0.0,0.0,Andorre,Andorra
80,AD,2020-06-01,0.0,0.0,Andorre,Andorra
81,AD,2020-06-02,1.0,0.0,Andorre,Andorra
82,AD,2020-06-03,79.0,0.0,Andorre,Andorra
83,AD,2020-06-04,7.0,0.0,Andorre,Andorra
84,AD,2020-06-05,1.0,0.0,Andorre,Andorra
85,AD,2020-06-06,0.0,0.0,Andorre,Andorra
86,AD,2020-06-07,0.0,0.0,Andorre,Andorra
87,AD,2020-06-08,0.0,0.0,Andorre,Andorra
88,AD,2020-06-09,0.0,0.0,Andorre,Andorra
89,AD,2020-06-10,0.0,0.0,Andorre,Andorra
90,AD,2020-06-11,0.0,0.0,Andorre,Andorra
91,AD,2020-06-12,0.0,0.0,Andorre,Andorra
92,AD,2020-06-13,1.0,0.0,Andorre,Andorra
93,AD,2020-06-14,0.0,0.0,Andorre,Andorra
94,AD,2020-06-15,0.0,0.0,Andorre,Andorra
95,AD,2020-06-16,0.0,0.0,Andorre,Andorra
96,AD,2020-06-17,1.0,1.0,Andorre,Andorra
97,AD,2020-06-18,0.0,0.0,Andorre,Andorra
98,AD,2020-06-19,1.0,0.0,Andorre,Andorra
99,AD,2020-06-20,0.0,0.0,Andorre,Andorra
100,AD,2020-06-21,0.0,0.0,Andorre,Andorra
101,AD,2020-06-22,0.0,0.0,Andorre,Andorra
102,AD,2020-06-23,0.0,0.0,Andorre,Andorra
103,AD,2020-06-24,0.0,0.0,Andorre,Andorra
104,AD,2020-06-25,0.0,0.0,Andorre,Andorra
105,AD,2020-06-26,0.0,0.0,Andorre,Andorra
106,AD,2020-06-27,0.0,0.0,Andorre,Andorra
107,AD,2020-06-28,0.0,0.0,Andorre,Andorra
108,AD,2020-06-29,0.0,0.0,Andorre,Andorra
109,AD,2020-06-30,0.0,0.0,Andorre,Andorra
110,AD,2020-07-01,0.0,0.0,Andorre,Andorra
111,AD,2020-07-02,0.0,0.0,Andorre,Andorra
112,AD,2020-07-03,0.0,0.0,Andorre,Andorra
113,AD,2020-07-04,0.0,0.0,Andorre,Andorra
114,AD,2020-07-05,0.0,0.0,Andorre,Andorra
115,AD,2020-07-06,0.0,0.0,Andorre,Andorra
116,AD,2020-07-07,0.0,0.0,Andorre,Andorra
117,AD,2020-07-08,0.0,0.0,Andorre,Andorra
118,AD,2020-07-09,0.0,0.0,Andorre,Andorra
119,AD,2020-07-10,0.0,0.0,Andorre,Andorra
120,AD,2020-07-11,0.0,0.0,Andorre,Andorra
121,AD,2020-07-12,0.0,0.0,Andorre,Andorra
122,AD,2020-07-13,0.0,0.0,Andorre,Andorra
123,AD,2020-07-14,3.0,0.0,Andorre,Andorra
124,AD,2020-07-15,3.0,0.0,Andorre,Andorra
125,AD,2020-07-16,1.0,0.0,Andorre,Andorra
126,AD,2020-07-17,15.0,0.0,Andorre,Andorra
127,AD,2020-07-18,3.0,0.0,Andorre,Andorra
128,AD,2020-07-19,0.0,0.0,Andorre,Andorra
129,AD,2020-07-20,0.0,0.0,Andorre,Andorra
130,AD,2020-07-21,4.0,0.0,Andorre,Andorra
131,AD,2020-07-22,0.0,0.0,Andorre,Andorra
132,AD,2020-07-23,5.0,0.0,Andorre,Andorra
133,AD,2020-07-24,0.0,0.0,Andorre,Andorra
134,AD,2020-07-25,0.0,0.0,Andorre,Andorra
135,AD,2020-07-26,8.0,0.0,Andorre,Andorra
136,AD,2020-07-27,0.0,0.0,Andorre,Andorra
137,AD,2020-07-28,10.0,0.0,Andorre,Andorra
138,AD,2020-07-29,0.0,0.0,Andorre,Andorra
139,AD,2020-07-30,11.0,0.0,Andorre,Andorra
140,AD,2020-07-31,4.0,0.0,Andorre,Andorra
141,AD,2020-08-01,3.0,0.0,Andorre,Andorra
142,AD,2020-08-02,0.0,0.0,Andorre,Andorra
143,AD,2020-08-03,0.0,0.0,Andorre,Andorra
144,AD,2020-08-04,12.0,0.0,Andorre,Andorra
145,AD,2020-08-05,2.0,0.0,Andorre,Andorra
146,AD,2020-08-06,0.0,0.0,Andorre,Andorra
147,AE,2019-12-31,0.0,0.0,Émirats arabes unis,United Arab Emirates
148,AE,2020-01-01,0.0,0.0,Émirats arabes unis,United Arab Emirates
149,AE,2020-01-02,0.0,0.0,Émirats arabes unis,United Arab Emirates
150,AE,2020-01-03,0.0,0.0,Émirats arabes unis,United Arab Emirates
151,AE,2020-01-04,0.0,0.0,Émirats arabes unis,United Arab Emirates
152,AE,2020-01-05,0.0,0.0,Émirats arabes unis,United Arab Emirates
153,AE,2020-01-06,0.0,0.0,Émirats arabes unis,United Arab Emirates
154,AE,2020-01-07,0.0,0.0,Émirats arabes unis,United Arab Emirates
155,AE,2020-01-08,0.0,0.0,Émirats arabes unis,United Arab Emirates
156,AE,2020-01-09,0.0,0.0,Émirats arabes unis,United Arab Emirates
157,AE,2020-01-10,0.0,0.0,Émirats arabes unis,United Arab Emirates
158,AE,2020-01-11,0.0,0.0,Émirats arabes unis,United Arab Emirates
159,AE,2020-01-12,0.0,0.0,Émirats arabes unis,United Arab Emirates
160,AE,2020-01-13,0.0,0.0,Émirats arabes unis,United Arab Emirates
161,AE,2020-01-14,0.0,0.0,Émirats arabes unis,United Arab Emirates
162,AE,2020-01-15,0.0,0.0,Émirats arabes unis,United Arab Emirates
163,AE,2020-01-16,0.0,0.0,Émirats arabes unis,United Arab Emirates
164,AE,2020-01-17,0.0,0.0,Émirats arabes unis,United Arab Emirates
165,AE,2020-01-18,0.0,0.0,Émirats arabes unis,United Arab Emirates
166,AE,2020-01-19,0.0,0.0,Émirats arabes unis,United Arab Emirates
167,AE,2020-01-20,0.0,0.0,Émirats arabes unis,United Arab Emirates
168,AE,2020-01-21,0.0,0.0,Émirats arabes unis,United Arab Emirates
169,AE,2020-01-22,0.0,0.0,Émirats arabes unis,United Arab Emirates
170,AE,2020-01-23,0.0,0.0,Émirats arabes unis,United Arab Emirates
171,AE,2020-01-24,0.0,0.0,Émirats arabes unis,United Arab Emirates
172,AE,2020-01-25,0.0,0.0,Émirats arabes unis,United Arab Emirates
173,AE,2020-01-26,0.0,0.0,Émirats arabes unis,United Arab Emirates
174,AE,2020-01-27,1.0,0.0,Émirats arabes unis,United Arab Emirates
175,AE,2020-01-28,0.0,0.0,Émirats arabes unis,United Arab Emirates
176,AE,2020-01-29,0.0,0.0,Émirats arabes unis,United Arab Emirates
177,AE,2020-01-30,3.0,0.0,Émirats arabes unis,United Arab Emirates
178,AE,2020-01-31,0.0,0.0,Émirats arabes unis,United Arab Emirates
179,AE,2020-02-01,0.0,0.0,Émirats arabes unis,United Arab Emirates
180,AE,2020-02-02,1.0,0.0,Émirats arabes unis,United Arab Emirates
181,AE,2020-02-03,0.0,0.0,Émirats arabes unis,United Arab Emirates
182,AE,2020-02-04,0.0,0.0,Émirats arabes unis,United Arab Emirates
183,AE,2020-02-05,0.0,0.0,Émirats arabes unis,United Arab Emirates
184,AE,2020-02-06,0.0,0.0,Émirats arabes unis,United Arab Emirates
185,AE,2020-02-07,0.0,0.0,Émirats arabes unis,United Arab Emirates
186,AE,2020-02-08,2.0,0.0,Émirats arabes unis,United Arab Emirates
187,AE,2020-02-09,0.0,0.0,Émirats arabes unis,United Arab Emirates
188,AE,2020-02-10,0.0,0.0,Émirats arabes unis,United Arab Emirates
189,AE,2020-02-11,1.0,0.0,Émirats arabes unis,United Arab Emirates
190,AE,2020-02-12,0.0,0.0,Émirats arabes unis,United Arab Emirates
191,AE,2020-02-13,0.0,0.0,Émirats arabes unis,United Arab Emirates
192,AE,2020-02-14,0.0,0.0,Émirats arabes unis,United Arab Emirates
193,AE,2020-02-15,0.0,0.0,Émirats arabes unis,United Arab Emirates
194,AE,2020-02-16,0.0,0.0,Émirats arabes unis,United Arab Emirates
195,AE,2020-02-17,1.0,0.0,Émirats arabes unis,United Arab Emirates
196,AE,2020-02-18,0.0,0.0,Émirats arabes unis,United Arab Emirates
197,AE,2020-02-19,0.0,0.0,Émirats arabes unis,United Arab Emirates
198,AE,2020-02-20,0.0,0.0,Émirats arabes unis,United Arab Emirates
199,AE,2020-02-21,0.0,0.0,Émirats arabes unis,United Arab Emirates
200,AE,2020-02-22,2.0,0.0,Émirats arabes unis,United Arab Emirates
201,AE,2020-02-23,2.0,0.0,Émirats arabes unis,United Arab Emirates
202,AE,2020-02-24,0.0,0.0,Émirats arabes unis,United Arab Emirates
203,AE,2020-02-25,0.0,0.0,Émirats arabes unis,United Arab Emirates
204,AE,2020-02-26,0.0,0.0,Émirats arabes unis,United Arab Emirates
205,AE,2020-02-27,0.0,0.0,Émirats arabes unis,United Arab Emirates
206,AE,2020-02-28,6.0,0.0,Émirats arabes unis,United Arab Emirates
207,AE,2020-02-29,2.0,0.0,Émirats arabes unis,United Arab Emirates
208,AE,2020-03-01,0.0,0.0,Émirats arabes unis,United Arab Emirates
209,AE,2020-03-02,0.0,0.0,Émirats arabes unis,United Arab Emirates
210,AE,2020-03-04,6.0,0.0,Émirats arabes unis,United Arab Emirates
211,AE,2020-03-06,2.0,0.0,Émirats arabes unis,United Arab Emirates
212,AE,2020-03-08,16.0,0.0,Émirats arabes unis,United Arab Emirates
213,AE,2020-03-10,14.0,0.0,Émirats arabes unis,United Arab Emirates
214,AE,2020-03-11,15.0,0.0,Émirats arabes unis,United Arab Emirates
215,AE,2020-03-13,11.0,0.0,Émirats arabes unis,United Arab Emirates
216,AE,2020-03-15,1.0,0.0,Émirats arabes unis,United Arab Emirates
217,AE,2020-03-16,12.0,0.0,Émirats arabes unis,United Arab Emirates
218,AE,2020-03-17,0.0,0.0,Émirats arabes unis,United Arab Emirates
219,AE,2020-03-18,15.0,0.0,Émirats arabes unis,United Arab Emirates
220,AE,2020-03-19,0.0,0.0,Émirats arabes unis,United Arab Emirates
221,AE,2020-03-20,27.0,0.0,Émirats arabes unis,United Arab Emirates
222,AE,2020-03-21,0.0,0.0,Émirats arabes unis,United Arab Emirates
223,AE,2020-03-22,13.0,2.0,Émirats arabes unis,United Arab Emirates
224,AE,2020-03-23,0.0,0.0,Émirats arabes unis,United Arab Emirates
225,AE,2020-03-24,45.0,0.0,Émirats arabes unis,United Arab Emirates
226,AE,2020-03-25,50.0,0.0,Émirats arabes unis,United Arab Emirates
227,AE,2020-03-26,85.0,0.0,Émirats arabes unis,United Arab Emirates
228,AE,2020-03-27,0.0,0.0,Émirats arabes unis,United Arab Emirates
229,AE,2020-03-28,72.0,0.0,Émirats arabes unis,United Arab Emirates
230,AE,2020-03-29,63.0,0.0,Émirats arabes unis,United Arab Emirates
231,AE,2020-03-30,102.0,1.0,Émirats arabes unis,United Arab Emirates
232,AE,2020-03-31,41.0,2.0,Émirats arabes unis,United Arab Emirates
233,AE,2020-04-01,53.0,1.0,Émirats arabes unis,United Arab Emirates
234,AE,2020-04-02,150.0,2.0,Émirats arabes unis,United Arab Emirates
235,AE,2020-04-03,210.0,0.0,Émirats arabes unis,United Arab Emirates
236,AE,2020-04-04,240.0,1.0,Émirats arabes unis,United Arab Emirates
237,AE,2020-04-05,241.0,1.0,Émirats arabes unis,United Arab Emirates
238,AE,2020-04-06,278.0,0.0,Émirats arabes unis,United Arab Emirates
239,AE,2020-04-07,262.0,1.0,Émirats arabes unis,United Arab Emirates
240,AE,2020-04-08,268.0,1.0,Émirats arabes unis,United Arab Emirates
241,AE,2020-04-09,284.0,0.0,Émirats arabes unis,United Arab Emirates
242,AE,2020-04-10,313.0,2.0,Émirats arabes unis,United Arab Emirates
243,AE,2020-04-11,350.0,2.0,Émirats arabes unis,United Arab Emirates
244,AE,2020-04-12,356.0,4.0,Émirats arabes unis,United Arab Emirates
245,AE,2020-04-13,366.0,2.0,Émirats arabes unis,United Arab Emirates
246,AE,2020-04-14,377.0,3.0,Émirats arabes unis,United Arab Emirates
247,AE,2020-04-15,390.0,3.0,Émirats arabes unis,United Arab Emirates
248,AE,2020-04-16,409.0,5.0,Émirats arabes unis,United Arab Emirates
249,AE,2020-04-17,435.0,2.0,Émirats arabes unis,United Arab Emirates
250,AE,2020-04-18,452.0,2.0,Émirats arabes unis,United Arab Emirates
251,AE,2020-04-19,445.0,0.0,Émirats arabes unis,United Arab Emirates
252,AE,2020-04-20,453.0,4.0,Émirats arabes unis,United Arab Emirates
253,AE,2020-04-21,458.0,2.0,Émirats arabes unis,United Arab Emirates
254,AE,2020-04-22,464.0,3.0,Émirats arabes unis,United Arab Emirates
255,AE,2020-04-23,457.0,6.0,Émirats arabes unis,United Arab Emirates
256,AE,2020-04-24,490.0,4.0,Émirats arabes unis,United Arab Emirates
257,AE,2020-04-25,497.0,8.0,Émirats arabes unis,United Arab Emirates
258,AE,2020-04-26,504.0,7.0,Émirats arabes unis,United Arab Emirates
259,AE,2020-04-27,536.0,5.0,Émirats arabes unis,United Arab Emirates
260,AE,2020-04-28,490.0,6.0,Émirats arabes unis,United Arab Emirates
261,AE,2020-04-29,541.0,7.0,Émirats arabes unis,United Arab Emirates
262,AE,2020-04-30,549.0,9.0,Émirats arabes unis,United Arab Emirates
263,AE,2020-05-01,552.0,7.0,Émirats arabes unis,United Arab Emirates
264,AE,2020-05-02,557.0,6.0,Émirats arabes unis,United Arab Emirates
265,AE,2020-05-03,561.0,8.0,Émirats arabes unis,United Arab Emirates
266,AE,2020-05-04,564.0,7.0,Émirats arabes unis,United Arab Emirates
267,AE,2020-05-05,567.0,11.0,Émirats arabes unis,United Arab Emirates
268,AE,2020-05-06,462.0,9.0,Émirats arabes unis,United Arab Emirates
269,AE,2020-05-07,546.0,11.0,Émirats arabes unis,United Arab Emirates
270,AE,2020-05-08,502.0,8.0,Émirats arabes unis,United Arab Emirates
271,AE,2020-05-09,553.0,9.0,Émirats arabes unis,United Arab Emirates
272,AE,2020-05-10,624.0,11.0,Émirats arabes unis,United Arab Emirates
273,AE,2020-05-11,781.0,13.0,Émirats arabes unis,United Arab Emirates
274,AE,2020-05-12,680.0,3.0,Émirats arabes unis,United Arab Emirates
275,AE,2020-05-13,783.0,2.0,Émirats arabes unis,United Arab Emirates
276,AE,2020-05-14,725.0,3.0,Émirats arabes unis,United Arab Emirates
277,AE,2020-05-15,698.0,2.0,Émirats arabes unis,United Arab Emirates
278,AE,2020-05-16,747.0,2.0,Émirats arabes unis,United Arab Emirates
279,AE,2020-05-17,796.0,4.0,Émirats arabes unis,United Arab Emirates
280,AE,2020-05-18,731.0,6.0,Émirats arabes unis,United Arab Emirates
281,AE,2020-05-19,832.0,4.0,Émirats arabes unis,United Arab Emirates
282,AE,2020-05-20,873.0,3.0,Émirats arabes unis,United Arab Emirates
283,AE,2020-05-21,941.0,6.0,Émirats arabes unis,United Arab Emirates
284,AE,2020-05-22,894.0,4.0,Émirats arabes unis,United Arab Emirates
285,AE,2020-05-23,994.0,4.0,Émirats arabes unis,United Arab Emirates
286,AE,2020-05-24,812.0,3.0,Émirats arabes unis,United Arab Emirates
287,AE,2020-05-25,781.0,1.0,Émirats arabes unis,United Arab Emirates
288,AE,2020-05-26,822.0,3.0,Émirats arabes unis,United Arab Emirates
289,AE,2020-05-27,779.0,5.0,Émirats arabes unis,United Arab Emirates
290,AE,2020-05-28,883.0,2.0,Émirats arabes unis,United Arab Emirates
291,AE,2020-05-29,563.0,3.0,Émirats arabes unis,United Arab Emirates
292,AE,2020-05-30,638.0,2.0,Émirats arabes unis,United Arab Emirates
293,AE,2020-05-31,726.0,2.0,Émirats arabes unis,United Arab Emirates
294,AE,2020-06-01,661.0,2.0,Émirats arabes unis,United Arab Emirates
295,AE,2020-06-02,635.0,2.0,Émirats arabes unis,United Arab Emirates
296,AE,2020-06-03,596.0,3.0,Émirats arabes unis,United Arab Emirates
297,AE,2020-06-04,571.0,1.0,Émirats arabes unis,United Arab Emirates
298,AE,2020-06-05,659.0,3.0,Émirats arabes unis,United Arab Emirates
299,AE,2020-06-06,624.0,1.0,Émirats arabes unis,United Arab Emirates
300,AE,2020-06-07,626.0,1.0,Émirats arabes unis,United Arab Emirates
301,AE,2020-06-08,540.0,1.0,Émirats arabes unis,United Arab Emirates
302,AE,2020-06-09,568.0,5.0,Émirats arabes unis,United Arab Emirates
303,AE,2020-06-10,528.0,2.0,Émirats arabes unis,United Arab Emirates
304,AE,2020-06-11,603.0,1.0,Émirats arabes unis,United Arab Emirates
305,AE,2020-06-12,479.0,2.0,Émirats arabes unis,United Arab Emirates
306,AE,2020-06-13,513.0,1.0,Émirats arabes unis,United Arab Emirates
307,AE,2020-06-14,491.0,1.0,Émirats arabes unis,United Arab Emirates
308,AE,2020-06-15,304.0,1.0,Émirats arabes unis,United Arab Emirates
309,AE,2020-06-16,342.0,2.0,Émirats arabes unis,United Arab Emirates
310,AE,2020-06-17,346.0,2.0,Émirats arabes unis,United Arab Emirates
311,AE,2020-06-18,382.0,2.0,Émirats arabes unis,United Arab Emirates
312,AE,2020-06-19,388.0,3.0,Émirats arabes unis,United Arab Emirates
313,AE,2020-06-20,393.0,2.0,Émirats arabes unis,United Arab Emirates
314,AE,2020-06-21,388.0,1.0,Émirats arabes unis,United Arab Emirates
315,AE,2020-06-22,392.0,1.0,Émirats arabes unis,United Arab Emirates
316,AE,2020-06-23,378.0,1.0,Émirats arabes unis,United Arab Emirates
317,AE,2020-06-24,380.0,2.0,Émirats arabes unis,United Arab Emirates
318,AE,2020-06-25,450.0,2.0,Émirats arabes unis,United Arab Emirates
319,AE,2020-06-26,430.0,1.0,Émirats arabes unis,United Arab Emirates
320,AE,2020-06-27,410.0,2.0,Émirats arabes unis,United Arab Emirates
321,AE,2020-06-28,387.0,1.0,Émirats arabes unis,United Arab Emirates
322,AE,2020-06-29,437.0,2.0,Émirats arabes unis,United Arab Emirates
323,AE,2020-06-30,449.0,1.0,Émirats arabes unis,United Arab Emirates
324,AE,2020-07-01,421.0,1.0,Émirats arabes unis,United Arab Emirates
325,AE,2020-07-02,402.0,1.0,Émirats arabes unis,United Arab Emirates
326,AE,2020-07-03,400.0,1.0,Émirats arabes unis,United Arab Emirates
327,AE,2020-07-04,672.0,1.0,Émirats arabes unis,United Arab Emirates
328,AE,2020-07-05,716.0,3.0,Émirats arabes unis,United Arab Emirates
329,AE,2020-07-06,683.0,2.0,Émirats arabes unis,United Arab Emirates
330,AE,2020-07-07,528.0,1.0,Émirats arabes unis,United Arab Emirates
331,AE,2020-07-08,532.0,2.0,Émirats arabes unis,United Arab Emirates
332,AE,2020-07-09,445.0,1.0,Émirats arabes unis,United Arab Emirates
333,AE,2020-07-10,532.0,1.0,Émirats arabes unis,United Arab Emirates
334,AE,2020-07-11,473.0,2.0,Émirats arabes unis,United Arab Emirates
335,AE,2020-07-12,403.0,1.0,Émirats arabes unis,United Arab Emirates
336,AE,2020-07-13,401.0,2.0,Émirats arabes unis,United Arab Emirates
337,AE,2020-07-14,344.0,1.0,Émirats arabes unis,United Arab Emirates
338,AE,2020-07-15,375.0,1.0,Émirats arabes unis,United Arab Emirates
339,AE,2020-07-16,275.0,0.0,Émirats arabes unis,United Arab Emirates
340,AE,2020-07-17,281.0,0.0,Émirats arabes unis,United Arab Emirates
341,AE,2020-07-18,293.0,2.0,Émirats arabes unis,United Arab Emirates
342,AE,2020-07-19,289.0,1.0,Émirats arabes unis,United Arab Emirates
343,AE,2020-07-20,211.0,1.0,Émirats arabes unis,United Arab Emirates
344,AE,2020-07-21,271.0,1.0,Émirats arabes unis,United Arab Emirates
345,AE,2020-07-22,305.0,1.0,Émirats arabes unis,United Arab Emirates
346,AE,2020-07-23,236.0,1.0,Émirats arabes unis,United Arab Emirates
347,AE,2020-07-24,254.0,0.0,Émirats arabes unis,United Arab Emirates
348,AE,2020-07-25,261.0,1.0,Émirats arabes unis,United Arab Emirates
349,AE,2020-07-26,313.0,0.0,Émirats arabes unis,United Arab Emirates
350,AE,2020-07-27,351.0,1.0,Émirats arabes unis,United Arab Emirates
351,AE,2020-07-28,264.0,1.0,Émirats arabes unis,United Arab Emirates
352,AE,2020-07-29,369.0,2.0,Émirats arabes unis,United Arab Emirates
353,AE,2020-07-30,375.0,0.0,Émirats arabes unis,United Arab Emirates
354,AE,2020-07-31,585.0,4.0,Émirats arabes unis,United Arab Emirates
355,AE,2020-08-01,0.0,0.0,Émirats arabes unis,United Arab Emirates
356,AE,2020-08-02,254.0,0.0,Émirats arabes unis,United Arab Emirates
357,AE,2020-08-03,239.0,0.0,Émirats arabes unis,United Arab Emirates
358,AE,2020-08-04,164.0,0.0,Émirats arabes unis,United Arab Emirates
359,AE,2020-08-05,189.0,0.0,Émirats arabes unis,United Arab Emirates
360,AE,2020-08-06,508.0,4.0,Émirats arabes unis,United Arab Emirates
361,AF,2019-12-31,0.0,0.0,Afghanistan,Afghanistan
362,AF,2020-01-01,0.0,0.0,Afghanistan,Afghanistan
363,AF,2020-01-02,0.0,0.0,Afghanistan,Afghanistan
364,AF,2020-01-03,0.0,0.0,Afghanistan,Afghanistan
365,AF,2020-01-04,0.0,0.0,Afghanistan,Afghanistan
366,AF,2020-01-05,0.0,0.0,Afghanistan,Afghanistan
367,AF,2020-01-06,0.0,0.0,Afghanistan,Afghanistan
368,AF,2020-01-07,0.0,0.0,Afghanistan,Afghanistan
369,AF,2020-01-08,0.0,0.0,Afghanistan,Afghanistan
370,AF,2020-01-09,0.0,0.0,Afghanistan,Afghanistan
371,AF,2020-01-10,0.0,0.0,Afghanistan,Afghanistan
372,AF,2020-01-11,0.0,0.0,Afghanistan,Afghanistan
373,AF,2020-01-12,0.0,0.0,Afghanistan,Afghanistan
374,AF,2020-01-13,0.0,0.0,Afghanistan,Afghanistan
375,AF,2020-01-14,0.0,0.0,Afghanistan,Afghanistan
376,AF,2020-01-15,0.0,0.0,Afghanistan,Afghanistan
377,AF,2020-01-16,0.0,0.0,Afghanistan,Afghanistan
378,AF,2020-01-17,0.0,0.0,Afghanistan,Afghanistan
379,AF,2020-01-18,0.0,0.0,Afghanistan,Afghanistan
380,AF,2020-01-19,0.0,0.0,Afghanistan,Afghanistan
381,AF,2020-01-20,0.0,0.0,Afghanistan,Afghanistan
382,AF,2020-01-21,0.0,0.0,Afghanistan,Afghanistan
383,AF,2020-01-22,0.0,0.0,Afghanistan,Afghanistan
384,AF,2020-01-23,0.0,0.0,Afghanistan,Afghanistan
385,AF,2020-01-24,0.0,0.0,Afghanistan,Afghanistan
386,AF,2020-01-25,0.0,0.0,Afghanistan,Afghanistan
387,AF,2020-01-26,0.0,0.0,Afghanistan,Afghanistan
388,AF,2020-01-27,0.0,0.0,Afghanistan,Afghanistan
389,AF,2020-01-28,0.0,0.0,Afghanistan,Afghanistan
390,AF,2020-01-29,0.0,0.0,Afghanistan,Afghanistan
391,AF,2020-01-30,0.0,0.0,Afghanistan,Afghanistan
392,AF,2020-01-31,0.0,0.0,Afghanistan,Afghanistan
393,AF,2020-02-01,0.0,0.0,Afghanistan,Afghanistan
394,AF,2020-02-02,0.0,0.0,Afghanistan,Afghanistan
395,AF,2020-02-03,0.0,0.0,Afghanistan,Afghanistan
396,AF,2020-02-04,0.0,0.0,Afghanistan,Afghanistan
397,AF,2020-02-05,0.0,0.0,Afghanistan,Afghanistan
